Date,Description,Amount,Transaction Type,Category,Account Name
04/24/2030,McDonald's,15.58,debit,Fast Food,Checking
04/24/2030,State Farm,89.38,debit,Auto Insurance,Silver Card
04/24/2030,Thai Restaurant,73.38,debit,Restaurants,Platinum Card
04/26/2030,Chevron,26.19,debit,Gas & Fuel,Silver Card
04/28/2030,Starbucks,50.67,debit,Coffee Shops,Platinum Card
04/30/2030,T-Mobile,187.0,debit,Mobile Phone,Platinum Card
04/30/2030,McDonald's,50.78,debit,Fast Food,Checking
05/03/2030,Walmart,176.99,debit,Shopping,Platinum Card
05/04/2030,Amazon,67.89,debit,Shopping,Checking
05/05/2030,Netflix,176.28,debit,Entertainment,Checking
05/06/2030,Starbucks,86.88,debit,Coffee Shops,Savings
05/09/2030,Comcast,129.24,debit,Internet,Checking
05/09/2030,Netflix,63.87,debit,Entertainment,Platinum Card
05/10/2030,Chipotle,79.27,debit,Fast Food,Platinum Card
05/11/2030,Walmart,20.94,debit,Shopping,Checking
05/12/2030,Netflix,195.16,debit,Entertainment,Checking
05/15/2030,Spotify,196.01,debit,Music,Checking
05/15/2030,Walmart,72.26,debit,Shopping,Silver Card
05/18/2030,AMC Theaters,19.7,debit,Entertainment,Platinum Card
05/20/2030,Thai Restaurant,41.27,debit,Restaurants,Savings
05/23/2030,Starbucks,176.11,debit,Coffee Shops,Silver Card
05/23/2030,AMC Theaters,141.43,debit,Entertainment,Platinum Card
05/23/2030,BP,79.93,debit,Gas & Fuel,Platinum Card
05/25/2030,Sushi Bar,67.85,debit,Restaurants,Savings
05/28/2030,Payroll,2366.08,credit,Paycheck,Checking
05/31/2030,State Farm,69.5,debit,Auto Insurance,Checking
05/31/2030,Local Bar,161.4,debit,Alcohol & Bars,Checking
06/03/2030,State Farm,108.9,debit,Auto Insurance,Checking
06/04/2030,Italian Bistro,32.44,debit,Restaurants,Silver Card
06/07/2030,Spotify,199.09,debit,Music,Silver Card
06/09/2030,Thai Restaurant,22.27,debit,Restaurants,Savings
06/12/2030,AMC Theaters,26.14,debit,Entertainment,Checking
06/14/2030,Chevron,82.81,debit,Gas & Fuel,Savings
06/14/2030,Safeway,102.12,debit,Groceries,Savings
06/15/2030,Sushi Bar,74.54,debit,Restaurants,Checking
06/17/2030,Barbershop,127.78,debit,Haircut,Platinum Card
06/19/2030,Italian Bistro,72.52,debit,Restaurants,Savings
06/22/2030,Amazon Video,67.25,debit,Movies & DVDs,Checking
06/23/2030,Whole Foods,89.67,debit,Groceries,Platinum Card
06/25/2030,Amazon,187.73,debit,Shopping,Checking
06/27/2030,Payroll,2892.57,credit,Paycheck,Checking
06/30/2030,AT&T Internet,132.43,debit,Internet,Platinum Card
07/01/2030,Thai Restaurant,51.71,debit,Restaurants,Platinum Card
07/02/2030,Chevron,92.57,debit,Gas & Fuel,Checking
07/05/2030,Direct Deposit,2327.95,credit,Paycheck,Silver Card
07/06/2030,Sushi Bar,41.74,debit,Restaurants,Savings
07/07/2030,Verizon,100.6,debit,Mobile Phone,Silver Card
07/10/2030,Safeway,138.65,debit,Groceries,Checking
07/11/2030,Amazon Video,47.02,debit,Movies & DVDs,Savings
07/12/2030,Sushi Bar,15.5,debit,Restaurants,Checking
07/14/2030,Whole Foods,135.03,debit,Groceries,Savings
07/17/2030,Italian Bistro,73.88,debit,Restaurants,Savings
07/17/2030,Verizon,104.94,debit,Mobile Phone,Savings
07/18/2030,Whole Foods,19.38,debit,Groceries,Checking
07/18/2030,Subway,47.73,debit,Fast Food,Silver Card
07/21/2030,McDonald's,30.83,debit,Fast Food,Savings
07/21/2030,Walmart,199.5,debit,Shopping,Platinum Card
07/23/2030,Water Company,111.32,debit,Utilities,Silver Card
07/23/2030,Subway,41.23,debit,Fast Food,Silver Card
07/25/2030,Peet's Coffee,119.12,debit,Coffee Shops,Checking
07/27/2030,McDonald's,67.43,debit,Fast Food,Checking
07/29/2030,Sushi Bar,25.97,debit,Restaurants,Silver Card
07/29/2030,Sushi Bar,18.27,debit,Restaurants,Platinum Card
07/30/2030,Italian Bistro,71.12,debit,Restaurants,Platinum Card
07/30/2030,Sushi Bar,68.29,debit,Restaurants,Platinum Card
07/30/2030,Peet's Coffee,145.33,debit,Coffee Shops,Silver Card
08/01/2030,Peet's Coffee,78.47,debit,Coffee Shops,Platinum Card
08/01/2030,Italian Bistro,60.16,debit,Restaurants,Checking
08/01/2030,Thai Restaurant,51.31,debit,Restaurants,Savings
08/02/2030,Netflix,149.74,debit,Entertainment,Platinum Card
08/04/2030,T-Mobile,126.71,debit,Mobile Phone,Platinum Card
08/05/2030,Sushi Bar,30.96,debit,Restaurants,Silver Card
08/08/2030,Subway,19.42,debit,Fast Food,Platinum Card
08/09/2030,Direct Deposit,2735.7,credit,Paycheck,Platinum Card
08/12/2030,Starbucks,152.35,debit,Coffee Shops,Checking
08/15/2030,Direct Deposit,1988.09,credit,Paycheck,Checking
08/16/2030,AMC Theaters,181.97,debit,Entertainment,Platinum Card
08/16/2030,Netflix,189.14,debit,Entertainment,Platinum Card
08/18/2030,Chevron,95.04,debit,Gas & Fuel,Checking
08/21/2030,BP,31.32,debit,Gas & Fuel,Savings
08/23/2030,Electric Company,58.64,debit,Utilities,Silver Card
08/26/2030,Direct Deposit,2080.22,credit,Paycheck,Platinum Card
08/28/2030,BP,92.27,debit,Gas & Fuel,Checking
08/29/2030,Safeway,141.29,debit,Groceries,Silver Card
08/31/2030,Chevron,65.3,debit,Gas & Fuel,Savings
09/02/2030,Walmart,189.29,debit,Shopping,Checking
09/05/2030,Walmart,42.16,debit,Shopping,Silver Card
09/06/2030,Sushi Bar,10.15,debit,Restaurants,Platinum Card
09/09/2030,Target,60.86,debit,Shopping,Platinum Card
09/11/2030,Sushi Bar,67.24,debit,Restaurants,Silver Card
09/14/2030,Thai Restaurant,21.28,debit,Restaurants,Checking
09/15/2030,State Farm,80.36,debit,Auto Insurance,Platinum Card
09/18/2030,Netflix,159.05,debit,Movies & DVDs,Platinum Card
09/18/2030,Trader Joe's,31.21,debit,Groceries,Silver Card
09/19/2030,Payroll,2670.53,credit,Paycheck,Checking
09/19/2030,AT&T Internet,43.65,debit,Internet,Savings
09/21/2030,Comcast,107.16,debit,Internet,Checking
09/24/2030,AMC Theaters,164.88,debit,Entertainment,Checking
09/25/2030,Direct Deposit,1901.58,credit,Paycheck,Checking
09/26/2030,Target,113.73,debit,Shopping,Platinum Card
09/29/2030,Verizon,54.01,debit,Mobile Phone,Silver Card
10/02/2030,Italian Bistro,63.92,debit,Restaurants,Silver Card
10/04/2030,Safeway,87.41,debit,Groceries,Savings
10/05/2030,Electric Company,159.45,debit,Utilities,Silver Card
10/08/2030,State Farm,66.8,debit,Auto Insurance,Savings
10/08/2030,BP,72.22,debit,Gas & Fuel,Checking
10/10/2030,Electric Company,112.63,debit,Utilities,Savings
10/12/2030,Netflix,62.83,debit,Entertainment,Platinum Card
10/15/2030,Verizon,39.08,debit,Mobile Phone,Silver Card
10/18/2030,Safeway,77.46,debit,Groceries,Silver Card
10/21/2030,Starbucks,157.14,debit,Coffee Shops,Silver Card
10/21/2030,BP,75.55,debit,Gas & Fuel,Checking
10/21/2030,AMC Theaters,85.49,debit,Entertainment,Platinum Card
10/21/2030,Electric Company,119.14,debit,Utilities,Silver Card
10/23/2030,State Farm,93.49,debit,Auto Insurance,Savings
10/24/2030,Italian Bistro,35.64,debit,Restaurants,Platinum Card
10/25/2030,Verizon,85.15,debit,Mobile Phone,Silver Card
10/26/2030,Electric Company,15.07,debit,Utilities,Savings
10/26/2030,Verizon,59.7,debit,Mobile Phone,Silver Card
10/29/2030,Whole Foods,67.7,debit,Groceries,Platinum Card
10/29/2030,Sushi Bar,12.51,debit,Restaurants,Platinum Card
10/30/2030,Netflix,85.65,debit,Entertainment,Savings
11/01/2030,Local Bar,104.28,debit,Alcohol & Bars,Checking
11/04/2030,Starbucks,48.41,debit,Coffee Shops,Checking
11/05/2030,BP,26.96,debit,Gas & Fuel,Checking
11/08/2030,AMC Theaters,82.4,debit,Entertainment,Silver Card
11/11/2030,Water Company,43.07,debit,Utilities,Platinum Card
11/12/2030,AT&T Internet,46.55,debit,Internet,Platinum Card
11/15/2030,Amazon Video,178.4,debit,Movies & DVDs,Checking
11/17/2030,Amazon Video,185.24,debit,Movies & DVDs,Savings
11/19/2030,McDonald's,41.61,debit,Fast Food,Silver Card
11/19/2030,AMC Theaters,12.54,debit,Entertainment,Platinum Card
11/22/2030,BP,63.03,debit,Gas & Fuel,Savings
11/22/2030,Water Company,178.17,debit,Utilities,Silver Card
11/25/2030,Electric Company,32.48,debit,Utilities,Silver Card
11/25/2030,State Farm,38.86,debit,Auto Insurance,Savings
11/28/2030,Trader Joe's,30.13,debit,Groceries,Silver Card
11/28/2030,Trader Joe's,87.67,debit,Groceries,Platinum Card
11/30/2030,Starbucks,110.86,debit,Coffee Shops,Silver Card
12/01/2030,Direct Deposit,2388.84,credit,Paycheck,Checking
12/03/2030,AMC Theaters,55.11,debit,Entertainment,Silver Card
12/05/2030,Payroll,1810.49,credit,Paycheck,Silver Card
12/05/2030,Netflix,87.85,debit,Entertainment,Platinum Card
12/05/2030,T-Mobile,158.97,debit,Mobile Phone,Checking
12/06/2030,Italian Bistro,19.85,debit,Restaurants,Checking
12/08/2030,AMC Theaters,66.0,debit,Entertainment,Savings
12/09/2030,Thai Restaurant,27.35,debit,Restaurants,Platinum Card
12/11/2030,Shell,97.0,debit,Gas & Fuel,Checking
12/13/2030,Water Company,143.38,debit,Utilities,Silver Card
12/13/2030,Local Bar,38.32,debit,Alcohol & Bars,Savings
12/16/2030,Local Bar,100.94,debit,Alcohol & Bars,Silver Card
12/19/2030,Shell,97.6,debit,Gas & Fuel,Silver Card
12/19/2030,Walmart,139.64,debit,Shopping,Savings
12/20/2030,Home Depot,46.67,debit,Home Improvement,Platinum Card
12/22/2030,State Farm,37.16,debit,Auto Insurance,Platinum Card
12/23/2030,Amazon,182.29,debit,Shopping,Savings
12/23/2030,Chevron,43.34,debit,Gas & Fuel,Savings
12/25/2030,Direct Deposit,2095.02,credit,Paycheck,Savings
12/25/2030,Barbershop,67.78,debit,Haircut,Silver Card
12/28/2030,Whole Foods,136.14,debit,Groceries,Checking
12/28/2030,Local Bar,6.12,debit,Alcohol & Bars,Checking
12/28/2030,Amazon Video,60.15,debit,Movies & DVDs,Platinum Card
12/28/2030,Verizon,132.74,debit,Mobile Phone,Savings
12/28/2030,Safeway,90.39,debit,Groceries,Silver Card
12/29/2030,McDonald's,49.51,debit,Fast Food,Savings
01/01/2031,Thai Restaurant,29.79,debit,Restaurants,Silver Card
01/03/2031,Amazon Video,183.33,debit,Movies & DVDs,Checking
01/04/2031,Shell,79.87,debit,Gas & Fuel,Checking
01/04/2031,Sushi Bar,62.82,debit,Restaurants,Silver Card
01/04/2031,Electric Company,72.05,debit,Utilities,Checking
01/06/2031,Shell,57.79,debit,Gas & Fuel,Checking
01/07/2031,Local Bar,157.0,debit,Alcohol & Bars,Platinum Card
01/09/2031,Peet's Coffee,82.65,debit,Coffee Shops,Platinum Card
01/09/2031,Thai Restaurant,69.61,debit,Restaurants,Savings
01/10/2031,BP,80.11,debit,Gas & Fuel,Checking
01/11/2031,Direct Deposit,2411.28,credit,Paycheck,Checking
01/14/2031,BP,43.47,debit,Gas & Fuel,Checking
01/16/2031,T-Mobile,35.23,debit,Mobile Phone,Platinum Card
01/17/2031,Verizon,86.76,debit,Mobile Phone,Checking
01/19/2031,AMC Theaters,43.85,debit,Entertainment,Silver Card
01/19/2031,Water Company,60.88,debit,Utilities,Checking
01/20/2031,Chevron,45.5,debit,Gas & Fuel,Savings
01/23/2031,AMC Theaters,142.21,debit,Entertainment,Platinum Card
01/23/2031,Local Bar,164.12,debit,Alcohol & Bars,Silver Card
01/23/2031,Whole Foods,104.5,debit,Groceries,Silver Card
01/23/2031,Comcast,28.19,debit,Internet,Platinum Card
01/26/2031,Starbucks,144.86,debit,Coffee Shops,Silver Card
01/29/2031,Water Company,124.32,debit,Utilities,Platinum Card
01/29/2031,Sushi Bar,77.5,debit,Restaurants,Platinum Card
01/31/2031,Water Company,143.3,debit,Utilities,Platinum Card
01/31/2031,Chevron,49.25,debit,Gas & Fuel,Savings
02/03/2031,Direct Deposit,2308.99,credit,Paycheck,Silver Card
02/06/2031,Walmart,20.69,debit,Shopping,Savings
02/09/2031,Trader Joe's,50.86,debit,Groceries,Checking
02/12/2031,Netflix,158.34,debit,Movies & DVDs,Silver Card
02/13/2031,Italian Bistro,56.45,debit,Restaurants,Platinum Card
02/13/2031,AMC Theaters,97.82,debit,Entertainment,Checking
02/14/2031,Whole Foods,105.21,debit,Groceries,Silver Card
02/14/2031,Walmart,87.1,debit,Shopping,Platinum Card
02/16/2031,AMC Theaters,20.72,debit,Entertainment,Checking
02/19/2031,Safeway,56.68,debit,Groceries,Checking
02/21/2031,Subway,73.79,debit,Fast Food,Silver Card
02/21/2031,Amazon Video,82.94,debit,Movies & DVDs,Savings
02/21/2031,Barbershop,10.8,debit,Haircut,Silver Card
02/24/2031,Starbucks,62.96,debit,Coffee Shops,Silver Card
02/27/2031,Walmart,171.08,debit,Shopping,Silver Card
03/01/2031,State Farm,145.14,debit,Auto Insurance,Checking
03/01/2031,Thai Restaurant,14.97,debit,Restaurants,Checking
03/04/2031,State Farm,91.2,debit,Auto Insurance,Silver Card
03/05/2031,Walmart,60.18,debit,Shopping,Platinum Card
03/06/2031,Walmart,10.37,debit,Shopping,Checking
03/06/2031,Spotify,123.98,debit,Music,Silver Card
03/09/2031,Shell,42.52,debit,Gas & Fuel,Savings
03/09/2031,Safeway,100.4,debit,Groceries,Platinum Card
03/10/2031,Comcast,140.72,debit,Internet,Platinum Card
03/11/2031,Shell,75.27,debit,Gas & Fuel,Silver Card
03/13/2031,Italian Bistro,11.65,debit,Restaurants,Savings
03/13/2031,Peet's Coffee,183.8,debit,Coffee Shops,Savings
03/14/2031,Starbucks,173.65,debit,Coffee Shops,Savings
03/14/2031,Direct Deposit,2425.23,credit,Paycheck,Platinum Card
03/17/2031,T-Mobile,140.95,debit,Mobile Phone,Savings
03/19/2031,Starbucks,132.59,debit,Coffee Shops,Checking
03/22/2031,AT&T Internet,97.07,debit,Internet,Checking
03/24/2031,Thai Restaurant,25.37,debit,Restaurants,Platinum Card
03/24/2031,Subway,22.46,debit,Fast Food,Silver Card
03/25/2031,McDonald's,6.01,debit,Fast Food,Checking
03/26/2031,Safeway,31.0,debit,Groceries,Checking
03/29/2031,BP,96.54,debit,Gas & Fuel,Platinum Card
03/29/2031,Starbucks,132.14,debit,Coffee Shops,Silver Card
03/29/2031,AMC Theaters,177.25,debit,Entertainment,Platinum Card
03/30/2031,Thai Restaurant,36.86,debit,Restaurants,Platinum Card
03/30/2031,Sushi Bar,66.07,debit,Restaurants,Silver Card
03/30/2031,Amazon,131.33,debit,Shopping,Savings
03/30/2031,T-Mobile,194.52,debit,Mobile Phone,Silver Card
04/01/2031,Whole Foods,118.31,debit,Groceries,Platinum Card
04/01/2031,Payroll,2765.07,credit,Paycheck,Checking
04/04/2031,Local Bar,24.79,debit,Alcohol & Bars,Platinum Card
04/06/2031,Peet's Coffee,195.36,debit,Coffee Shops,Platinum Card
04/09/2031,Spotify,48.79,debit,Music,Silver Card
04/12/2031,Home Depot,17.88,debit,Home Improvement,Silver Card
04/15/2031,AMC Theaters,82.63,debit,Entertainment,Silver Card
04/16/2031,Amazon,69.64,debit,Shopping,Platinum Card
04/19/2031,Whole Foods,108.69,debit,Groceries,Checking
04/22/2031,BP,62.5,debit,Gas & Fuel,Silver Card
04/22/2031,State Farm,183.41,debit,Auto Insurance,Platinum Card
04/24/2031,Chevron,75.37,debit,Gas & Fuel,Checking
04/26/2031,Subway,21.68,debit,Fast Food,Checking
04/28/2031,Direct Deposit,2019.85,credit,Paycheck,Checking
04/29/2031,Chevron,55.33,debit,Gas & Fuel,Savings
04/29/2031,McDonald's,51.9,debit,Fast Food,Savings
05/02/2031,Safeway,88.64,debit,Groceries,Savings
05/04/2031,Target,110.11,debit,Shopping,Checking
05/07/2031,Home Depot,43.76,debit,Home Improvement,Silver Card
05/10/2031,Electric Company,104.14,debit,Utilities,Checking
05/10/2031,Spotify,6.07,debit,Music,Silver Card
05/13/2031,BP,45.69,debit,Gas & Fuel,Checking
05/14/2031,Trader Joe's,32.93,debit,Groceries,Checking
05/16/2031,Safeway,89.0,debit,Groceries,Platinum Card
05/18/2031,Netflix,57.39,debit,Entertainment,Platinum Card
05/19/2031,Safeway,132.31,debit,Groceries,Silver Card
05/19/2031,Trader Joe's,23.21,debit,Groceries,Savings
05/21/2031,Italian Bistro,46.07,debit,Restaurants,Checking
05/21/2031,Home Depot,120.0,debit,Home Improvement,Savings
05/21/2031,Chevron,44.64,debit,Gas & Fuel,Savings
05/21/2031,Shell,74.49,debit,Gas & Fuel,Checking
05/22/2031,Payroll,2422.85,credit,Paycheck,Checking
05/25/2031,T-Mobile,145.55,debit,Mobile Phone,Checking
05/26/2031,AMC Theaters,148.28,debit,Entertainment,Platinum Card
05/27/2031,Whole Foods,73.06,debit,Groceries,Platinum Card
05/29/2031,Amazon Video,30.41,debit,Movies & DVDs,Savings
06/01/2031,Subway,50.49,debit,Fast Food,Silver Card
06/01/2031,State Farm,182.82,debit,Auto Insurance,Platinum Card
06/01/2031,Chevron,21.14,debit,Gas & Fuel,Silver Card
06/03/2031,McDonald's,62.06,debit,Fast Food,Checking
06/04/2031,Trader Joe's,34.03,debit,Groceries,Silver Card
06/06/2031,Chipotle,26.98,debit,Fast Food,Savings
06/09/2031,Subway,41.06,debit,Fast Food,Platinum Card
06/11/2031,T-Mobile,133.68,debit,Mobile Phone,Savings
06/11/2031,Home Depot,188.54,debit,Home Improvement,Silver Card
06/11/2031,Trader Joe's,56.73,debit,Groceries,Platinum Card
06/12/2031,Netflix,168.66,debit,Entertainment,Checking
06/13/2031,Payroll,2261.48,credit,Paycheck,Silver Card
06/13/2031,T-Mobile,192.67,debit,Mobile Phone,Checking
06/13/2031,Direct Deposit,2614.12,credit,Paycheck,Savings
06/13/2031,Chevron,92.72,debit,Gas & Fuel,Checking
06/13/2031,AMC Theaters,66.8,debit,Entertainment,Silver Card
06/15/2031,Thai Restaurant,12.68,debit,Restaurants,Platinum Card
06/16/2031,Peet's Coffee,23.14,debit,Coffee Shops,Savings
06/16/2031,Electric Company,192.86,debit,Utilities,Silver Card
06/19/2031,T-Mobile,178.38,debit,Mobile Phone,Platinum Card
06/21/2031,Chevron,63.48,debit,Gas & Fuel,Platinum Card
06/22/2031,Water Company,147.23,debit,Utilities,Silver Card
06/22/2031,Shell,75.84,debit,Gas & Fuel,Platinum Card
06/25/2031,Comcast,135.97,debit,Internet,Savings
06/25/2031,Shell,21.73,debit,Gas & Fuel,Silver Card
06/28/2031,McDonald's,17.55,debit,Fast Food,Savings
07/01/2031,Target,5.19,debit,Shopping,Silver Card
07/04/2031,Netflix,101.88,debit,Entertainment,Platinum Card
07/04/2031,Amazon Video,52.83,debit,Movies & DVDs,Platinum Card
07/04/2031,Italian Bistro,70.99,debit,Restaurants,Silver Card
07/06/2031,AMC Theaters,81.16,debit,Entertainment,Checking
07/08/2031,Amazon,41.96,debit,Shopping,Checking
07/11/2031,Home Depot,165.79,debit,Home Improvement,Checking
07/11/2031,State Farm,166.11,debit,Auto Insurance,Silver Card
07/11/2031,Verizon,144.46,debit,Mobile Phone,Silver Card
07/13/2031,Safeway,78.85,debit,Groceries,Checking
07/14/2031,Chipotle,28.14,debit,Fast Food,Savings
07/15/2031,Subway,69.21,debit,Fast Food,Platinum Card
07/17/2031,Electric Company,120.49,debit,Utilities,Savings
07/19/2031,Target,46.61,debit,Shopping,Checking
07/19/2031,AMC Theaters,50.03,debit,Entertainment,Silver Card
07/22/2031,Netflix,167.13,debit,Entertainment,Checking
07/22/2031,Trader Joe's,116.52,debit,Groceries,Checking
07/24/2031,McDonald's,20.91,debit,Fast Food,Silver Card
07/27/2031,Peet's Coffee,108.43,debit,Coffee Shops,Silver Card
07/30/2031,Electric Company,92.37,debit,Utilities,Savings
08/01/2031,AT&T Internet,155.5,debit,Internet,Silver Card
08/03/2031,Netflix,15.8,debit,Entertainment,Checking
08/06/2031,Direct Deposit,2582.43,credit,Paycheck,Platinum Card
08/06/2031,Netflix,18.2,debit,Entertainment,Platinum Card
08/07/2031,Shell,75.57,debit,Gas & Fuel,Platinum Card
08/07/2031,Shell,59.02,debit,Gas & Fuel,Checking
08/09/2031,State Farm,137.53,debit,Auto Insurance,Silver Card
08/12/2031,Local Bar,149.01,debit,Alcohol & Bars,Silver Card
08/13/2031,Target,93.91,debit,Shopping,Savings
08/14/2031,Peet's Coffee,112.69,debit,Coffee Shops,Savings
08/15/2031,Walmart,171.7,debit,Shopping,Savings
08/16/2031,Verizon,112.61,debit,Mobile Phone,Checking
08/18/2031,Water Company,171.18,debit,Utilities,Silver Card
08/19/2031,Water Company,68.66,debit,Utilities,Silver Card
08/20/2031,Starbucks,191.3,debit,Coffee Shops,Platinum Card
08/22/2031,Walmart,181.74,debit,Shopping,Checking
08/25/2031,Starbucks,35.71,debit,Coffee Shops,Checking
08/28/2031,Electric Company,186.69,debit,Utilities,Checking
08/29/2031,Walmart,23.95,debit,Shopping,Checking
09/01/2031,Peet's Coffee,87.77,debit,Coffee Shops,Platinum Card
09/04/2031,AT&T Internet,151.46,debit,Internet,Savings
09/04/2031,Chipotle,25.52,debit,Fast Food,Silver Card
09/06/2031,Verizon,178.61,debit,Mobile Phone,Platinum Card
09/06/2031,Walmart,8.27,debit,Shopping,Checking
09/09/2031,Safeway,120.4,debit,Groceries,Platinum Card
09/12/2031,Starbucks,58.6,debit,Coffee Shops,Silver Card
09/14/2031,Target,29.25,debit,Shopping,Savings
09/16/2031,Netflix,70.72,debit,Entertainment,Silver Card
09/18/2031,Netflix,172.55,debit,Entertainment,Silver Card
09/19/2031,Comcast,101.77,debit,Internet,Platinum Card
09/19/2031,Netflix,83.02,debit,Entertainment,Savings
09/22/2031,AT&T Internet,170.76,debit,Internet,Silver Card
09/22/2031,Sushi Bar,17.47,debit,Restaurants,Savings
09/22/2031,Local Bar,47.75,debit,Alcohol & Bars,Savings
09/22/2031,State Farm,151.41,debit,Auto Insurance,Checking
09/23/2031,Barbershop,106.75,debit,Haircut,Platinum Card
09/24/2031,Walmart,192.09,debit,Shopping,Silver Card
09/26/2031,Trader Joe's,31.52,debit,Groceries,Checking
09/29/2031,Walmart,83.57,debit,Shopping,Platinum Card
10/02/2031,Sushi Bar,30.76,debit,Restaurants,Silver Card
10/03/2031,BP,40.37,debit,Gas & Fuel,Platinum Card
10/05/2031,T-Mobile,48.05,debit,Mobile Phone,Savings
10/07/2031,Safeway,66.4,debit,Groceries,Savings
10/08/2031,Target,158.33,debit,Shopping,Savings
10/09/2031,Netflix,166.57,debit,Entertainment,Platinum Card
10/12/2031,Local Bar,15.45,debit,Alcohol & Bars,Silver Card
10/13/2031,Chevron,38.7,debit,Gas & Fuel,Savings
10/15/2031,Netflix,42.43,debit,Entertainment,Silver Card
10/15/2031,Home Depot,197.58,debit,Home Improvement,Platinum Card
10/17/2031,Electric Company,70.34,debit,Utilities,Platinum Card
10/20/2031,Italian Bistro,61.3,debit,Restaurants,Savings
10/20/2031,Starbucks,60.63,debit,Coffee Shops,Silver Card
10/20/2031,Walmart,141.06,debit,Shopping,Platinum Card
10/20/2031,Thai Restaurant,49.22,debit,Restaurants,Silver Card
10/23/2031,Sushi Bar,54.32,debit,Restaurants,Savings
10/26/2031,Water Company,81.31,debit,Utilities,Savings
10/26/2031,Netflix,107.94,debit,Entertainment,Savings
10/26/2031,Italian Bistro,24.59,debit,Restaurants,Silver Card
10/27/2031,Local Bar,113.12,debit,Alcohol & Bars,Platinum Card
10/29/2031,Home Depot,34.27,debit,Home Improvement,Silver Card
10/31/2031,Sushi Bar,67.48,debit,Restaurants,Savings
10/31/2031,Spotify,11.05,debit,Music,Silver Card
11/02/2031,Italian Bistro,31.14,debit,Restaurants,Platinum Card
11/05/2031,Local Bar,187.85,debit,Alcohol & Bars,Checking
11/06/2031,Whole Foods,54.04,debit,Groceries,Silver Card
11/09/2031,Verizon,15.0,debit,Mobile Phone,Platinum Card
11/10/2031,Italian Bistro,34.76,debit,Restaurants,Silver Card
11/13/2031,Home Depot,63.7,debit,Home Improvement,Checking
11/15/2031,Italian Bistro,11.21,debit,Restaurants,Platinum Card
11/16/2031,T-Mobile,138.95,debit,Mobile Phone,Platinum Card
11/19/2031,Walmart,172.68,debit,Shopping,Silver Card
11/22/2031,Shell,95.86,debit,Gas & Fuel,Savings
11/25/2031,Thai Restaurant,16.59,debit,Restaurants,Savings
11/26/2031,AT&T Internet,153.88,debit,Internet,Checking
11/28/2031,Chipotle,28.94,debit,Fast Food,Savings
12/01/2031,AMC Theaters,112.77,debit,Entertainment,Savings
12/01/2031,Netflix,31.49,debit,Entertainment,Savings
12/02/2031,Starbucks,52.57,debit,Coffee Shops,Silver Card
12/02/2031,Italian Bistro,13.29,debit,Restaurants,Checking
12/05/2031,Shell,47.24,debit,Gas & Fuel,Savings
12/05/2031,Target,194.38,debit,Shopping,Checking
12/05/2031,Chevron,33.13,debit,Gas & Fuel,Silver Card
12/05/2031,AT&T Internet,123.0,debit,Internet,Platinum Card
12/07/2031,AMC Theaters,172.26,debit,Entertainment,Platinum Card
12/10/2031,State Farm,101.25,debit,Auto Insurance,Savings
12/11/2031,State Farm,39.52,debit,Auto Insurance,Savings
12/11/2031,Starbucks,47.98,debit,Coffee Shops,Savings
12/14/2031,Sushi Bar,40.71,debit,Restaurants,Checking
12/16/2031,Electric Company,52.52,debit,Utilities,Platinum Card
12/16/2031,Electric Company,8.75,debit,Utilities,Silver Card
12/19/2031,Netflix,69.12,debit,Entertainment,Platinum Card
12/21/2031,T-Mobile,64.41,debit,Mobile Phone,Savings
12/21/2031,McDonald's,28.11,debit,Fast Food,Savings
12/23/2031,McDonald's,8.68,debit,Fast Food,Silver Card
12/23/2031,Trader Joe's,20.48,debit,Groceries,Savings
12/25/2031,Electric Company,143.74,debit,Utilities,Savings
12/27/2031,Amazon,125.37,debit,Shopping,Silver Card
12/28/2031,Chipotle,41.34,debit,Fast Food,Checking
12/29/2031,Peet's Coffee,176.15,debit,Coffee Shops,Platinum Card
12/30/2031,Electric Company,198.01,debit,Utilities,Silver Card
01/02/2032,AT&T Internet,29.81,debit,Internet,Checking
01/03/2032,Trader Joe's,65.92,debit,Groceries,Platinum Card
01/04/2032,Direct Deposit,2929.93,credit,Paycheck,Platinum Card
01/04/2032,Chipotle,19.31,debit,Fast Food,Silver Card
01/05/2032,Amazon,59.65,debit,Shopping,Savings
01/08/2032,Shell,97.99,debit,Gas & Fuel,Silver Card
01/10/2032,Walmart,174.1,debit,Shopping,Silver Card
01/13/2032,Trader Joe's,91.66,debit,Groceries,Silver Card
01/13/2032,Thai Restaurant,73.06,debit,Restaurants,Savings
01/13/2032,Netflix,126.18,debit,Entertainment,Checking
01/13/2032,Chevron,92.08,debit,Gas & Fuel,Checking
01/14/2032,Amazon Video,186.81,debit,Movies & DVDs,Silver Card
01/15/2032,Whole Foods,111.75,debit,Groceries,Savings
01/17/2032,Water Company,194.95,debit,Utilities,Silver Card
01/19/2032,AT&T Internet,100.16,debit,Internet,Checking
01/21/2032,Comcast,137.99,debit,Internet,Checking
01/24/2032,Amazon,169.77,debit,Shopping,Checking
01/25/2032,Payroll,2735.03,credit,Paycheck,Silver Card
01/25/2032,Starbucks,182.92,debit,Coffee Shops,Silver Card
01/27/2032,Starbucks,43.28,debit,Coffee Shops,Checking
01/27/2032,Italian Bistro,61.59,debit,Restaurants,Savings
