Date,Description,Amount,Transaction Type,Category,Account Name
06/17/2023,BP,86.85,debit,Gas & Fuel,Silver Card
06/19/2023,Netflix,161.81,debit,Entertainment,Savings
06/19/2023,Target,182.97,debit,Shopping,Checking
06/20/2023,Subway,24.15,debit,Fast Food,Savings
06/23/2023,Subway,37.23,debit,Fast Food,Checking
06/25/2023,Local Bar,78.59,debit,Alcohol & Bars,Platinum Card
06/26/2023,Trader Joe's,92.1,debit,Groceries,Savings
06/27/2023,AT&T Internet,190.49,debit,Internet,Savings
06/29/2023,AT&T Internet,15.2,debit,Internet,Silver Card
07/02/2023,Chevron,37.05,debit,Gas & Fuel,Silver Card
07/02/2023,Thai Restaurant,60.22,debit,Restaurants,Savings
07/02/2023,State Farm,191.74,debit,Auto Insurance,Savings
07/02/2023,McDonald's,65.34,debit,Fast Food,Platinum Card
07/03/2023,Electric Company,96.57,debit,Utilities,Checking
07/03/2023,AT&T Internet,146.58,debit,Internet,Savings
07/04/2023,Thai Restaurant,27.26,debit,Restaurants,Savings
07/05/2023,BP,40.87,debit,Gas & Fuel,Savings
07/06/2023,Thai Restaurant,6.77,debit,Restaurants,Savings
07/08/2023,Safeway,47.82,debit,Groceries,Savings
07/10/2023,Electric Company,132.95,debit,Utilities,Savings
07/11/2023,Target,63.89,debit,Shopping,Checking
07/11/2023,Whole Foods,44.17,debit,Groceries,Silver Card
07/12/2023,BP,58.26,debit,Gas & Fuel,Silver Card
07/12/2023,Target,191.31,debit,Shopping,Checking
07/12/2023,Whole Foods,70.95,debit,Groceries,Silver Card
07/12/2023,BP,71.86,debit,Gas & Fuel,Platinum Card
07/14/2023,BP,58.3,debit,Gas & Fuel,Silver Card
07/14/2023,Electric Company,67.72,debit,Utilities,Savings
07/14/2023,BP,50.61,debit,Gas & Fuel,Savings
07/14/2023,Barbershop,70.54,debit,Haircut,Silver Card
07/14/2023,Shell,71.09,debit,Gas & Fuel,Checking
07/17/2023,Peet's Coffee,69.81,debit,Coffee Shops,Silver Card
07/18/2023,BP,24.18,debit,Gas & Fuel,Platinum Card
07/21/2023,McDonald's,69.8,debit,Fast Food,Platinum Card
07/24/2023,Home Depot,45.22,debit,Home Improvement,Checking
07/27/2023,BP,75.66,debit,Gas & Fuel,Silver Card
07/27/2023,McDonald's,38.43,debit,Fast Food,Silver Card
07/27/2023,AMC Theaters,135.95,debit,Entertainment,Savings
07/29/2023,Comcast,159.59,debit,Internet,Savings
08/01/2023,T-Mobile,64.5,debit,Mobile Phone,Silver Card
08/02/2023,Direct Deposit,2727.4,credit,Paycheck,Checking
08/02/2023,Trader Joe's,32.75,debit,Groceries,Savings
08/04/2023,Trader Joe's,118.96,debit,Groceries,Silver Card
08/05/2023,Amazon,108.69,debit,Shopping,Silver Card
08/05/2023,Direct Deposit,2083.71,credit,Paycheck,Silver Card
08/05/2023,Electric Company,20.04,debit,Utilities,Platinum Card
08/07/2023,Italian Bistro,45.72,debit,Restaurants,Savings
08/10/2023,Direct Deposit,2197.78,credit,Paycheck,Platinum Card
08/12/2023,AT&T Internet,152.91,debit,Internet,Savings
08/14/2023,AMC Theaters,165.46,debit,Entertainment,Silver Card
08/16/2023,Amazon Video,162.28,debit,Movies & DVDs,Checking
08/16/2023,Whole Foods,56.47,debit,Groceries,Checking
08/18/2023,State Farm,26.46,debit,Auto Insurance,Platinum Card
08/21/2023,Barbershop,156.61,debit,Haircut,Platinum Card
08/23/2023,Chipotle,79.35,debit,Fast Food,Checking
08/24/2023,Thai Restaurant,63.56,debit,Restaurants,Platinum Card
08/25/2023,Thai Restaurant,10.32,debit,Restaurants,Savings
08/25/2023,Whole Foods,22.29,debit,Groceries,Platinum Card
08/27/2023,Home Depot,16.38,debit,Home Improvement,Checking
08/29/2023,Peet's Coffee,11.08,debit,Coffee Shops,Platinum Card
08/31/2023,AMC Theaters,123.01,debit,Entertainment,Savings
09/02/2023,Whole Foods,68.17,debit,Groceries,Platinum Card
09/04/2023,Trader Joe's,38.35,debit,Groceries,Platinum Card
09/06/2023,Electric Company,71.02,debit,Utilities,Savings
09/07/2023,Shell,75.91,debit,Gas & Fuel,Checking
09/07/2023,Trader Joe's,47.88,debit,Groceries,Platinum Card
09/08/2023,Spotify,184.71,debit,Music,Platinum Card
09/11/2023,Sushi Bar,7.87,debit,Restaurants,Checking
09/12/2023,AT&T Internet,117.4,debit,Internet,Silver Card
09/12/2023,Safeway,41.23,debit,Groceries,Savings
09/13/2023,McDonald's,51.69,debit,Fast Food,Platinum Card
09/14/2023,Electric Company,195.03,debit,Utilities,Silver Card
09/17/2023,Home Depot,20.55,debit,Home Improvement,Checking
09/19/2023,Sushi Bar,70.3,debit,Restaurants,Checking
09/22/2023,Local Bar,25.23,debit,Alcohol & Bars,Checking
09/24/2023,Verizon,139.05,debit,Mobile Phone,Silver Card
09/25/2023,Starbucks,118.15,debit,Coffee Shops,Silver Card
09/27/2023,Safeway,105.02,debit,Groceries,Savings
09/29/2023,Chevron,79.89,debit,Gas & Fuel,Checking
10/02/2023,McDonald's,43.05,debit,Fast Food,Platinum Card
10/03/2023,Chevron,29.4,debit,Gas & Fuel,Savings
10/03/2023,Shell,44.63,debit,Gas & Fuel,Silver Card
10/04/2023,Target,160.87,debit,Shopping,Savings
10/05/2023,Direct Deposit,1875.21,credit,Paycheck,Savings
10/05/2023,Amazon,168.58,debit,Shopping,Checking
10/08/2023,AMC Theaters,184.43,debit,Entertainment,Checking
10/08/2023,Target,73.77,debit,Shopping,Silver Card
10/10/2023,Safeway,45.89,debit,Groceries,Platinum Card
10/12/2023,State Farm,40.03,debit,Auto Insurance,Checking
10/13/2023,Local Bar,119.79,debit,Alcohol & Bars,Platinum Card
10/16/2023,Shell,60.87,debit,Gas & Fuel,Checking
10/19/2023,Starbucks,52.37,debit,Coffee Shops,Savings
10/19/2023,Sushi Bar,70.04,debit,Restaurants,Checking
10/22/2023,Whole Foods,70.49,debit,Groceries,Silver Card
10/23/2023,BP,47.95,debit,Gas & Fuel,Platinum Card
10/23/2023,State Farm,106.19,debit,Auto Insurance,Savings
10/23/2023,Subway,18.33,debit,Fast Food,Savings
10/25/2023,AMC Theaters,24.18,debit,Entertainment,Platinum Card
10/26/2023,Sushi Bar,74.98,debit,Restaurants,Silver Card
10/29/2023,Spotify,194.06,debit,Music,Platinum Card
10/29/2023,Safeway,17.36,debit,Groceries,Silver Card
10/29/2023,Barbershop,84.71,debit,Haircut,Silver Card
11/01/2023,Starbucks,186.11,debit,Coffee Shops,Checking
11/01/2023,AT&T Internet,75.65,debit,Internet,Checking
11/02/2023,Local Bar,95.31,debit,Alcohol & Bars,Platinum Card
11/03/2023,AT&T Internet,102.82,debit,Internet,Savings
11/04/2023,Payroll,2072.06,credit,Paycheck,Savings
11/06/2023,Shell,77.83,debit,Gas & Fuel,Silver Card
11/08/2023,McDonald's,64.71,debit,Fast Food,Savings
11/10/2023,Safeway,71.85,debit,Groceries,Silver Card
11/12/2023,AMC Theaters,138.25,debit,Entertainment,Savings
11/14/2023,Amazon,91.75,debit,Shopping,Silver Card
11/15/2023,Electric Company,168.14,debit,Utilities,Platinum Card
11/16/2023,Home Depot,163.84,debit,Home Improvement,Silver Card
11/17/2023,Amazon Video,66.38,debit,Movies & DVDs,Silver Card
11/19/2023,Target,155.67,debit,Shopping,Silver Card
11/21/2023,Netflix,42.16,debit,Entertainment,Silver Card
11/23/2023,Starbucks,39.6,debit,Coffee Shops,Savings
11/26/2023,Netflix,148.45,debit,Entertainment,Checking
11/28/2023,Sushi Bar,28.48,debit,Restaurants,Checking
11/30/2023,Thai Restaurant,29.51,debit,Restaurants,Silver Card
12/02/2023,Safeway,33.94,debit,Groceries,Checking
12/03/2023,BP,93.03,debit,Gas & Fuel,Checking
12/05/2023,Walmart,125.37,debit,Shopping,Savings
12/05/2023,Shell,89.46,debit,Gas & Fuel,Platinum Card
12/05/2023,Electric Company,67.36,debit,Utilities,Checking
12/06/2023,AMC Theaters,33.76,debit,Entertainment,Checking
12/09/2023,BP,86.71,debit,Gas & Fuel,Platinum Card
12/09/2023,Amazon,184.1,debit,Shopping,Checking
12/09/2023,Whole Foods,27.65,debit,Groceries,Silver Card
12/10/2023,Whole Foods,18.32,debit,Groceries,Silver Card
12/10/2023,Walmart,178.55,debit,Shopping,Checking
12/10/2023,Thai Restaurant,73.15,debit,Restaurants,Platinum Card
12/12/2023,Water Company,145.2,debit,Utilities,Savings
12/14/2023,Italian Bistro,52.67,debit,Restaurants,Platinum Card
12/16/2023,Subway,20.75,debit,Fast Food,Savings
12/16/2023,Electric Company,57.55,debit,Utilities,Platinum Card
12/18/2023,AT&T Internet,194.25,debit,Internet,Checking
12/19/2023,BP,95.27,debit,Gas & Fuel,Platinum Card
12/22/2023,Electric Company,186.94,debit,Utilities,Savings
12/24/2023,Peet's Coffee,10.99,debit,Coffee Shops,Savings
12/27/2023,Electric Company,96.39,debit,Utilities,Silver Card
12/29/2023,Chevron,22.63,debit,Gas & Fuel,Savings
01/01/2024,Thai Restaurant,20.54,debit,Restaurants,Platinum Card
01/01/2024,Home Depot,43.06,debit,Home Improvement,Checking
01/04/2024,Amazon,61.85,debit,Shopping,Checking
01/04/2024,Netflix,24.61,debit,Entertainment,Savings
01/05/2024,Chevron,46.15,debit,Gas & Fuel,Checking
01/08/2024,Shell,33.82,debit,Gas & Fuel,Platinum Card
01/10/2024,Trader Joe's,141.48,debit,Groceries,Checking
01/11/2024,Verizon,105.52,debit,Mobile Phone,Silver Card
01/13/2024,Comcast,134.79,debit,Internet,Silver Card
01/14/2024,Home Depot,46.05,debit,Home Improvement,Checking
01/14/2024,Electric Company,85.95,debit,Utilities,Checking
01/16/2024,Subway,70.41,debit,Fast Food,Checking
01/17/2024,State Farm,17.59,debit,Auto Insurance,Silver Card
01/20/2024,Local Bar,179.93,debit,Alcohol & Bars,Platinum Card
01/23/2024,Amazon Video,48.92,debit,Movies & DVDs,Silver Card
01/26/2024,State Farm,29.58,debit,Auto Insurance,Platinum Card
01/27/2024,Walmart,161.9,debit,Shopping,Platinum Card
01/29/2024,Chevron,85.45,debit,Gas & Fuel,Savings
01/31/2024,Local Bar,41.69,debit,Alcohol & Bars,Savings
02/03/2024,T-Mobile,168.06,debit,Mobile Phone,Checking
02/04/2024,Local Bar,75.24,debit,Alcohol & Bars,Checking
02/05/2024,Chipotle,11.26,debit,Fast Food,Platinum Card
02/08/2024,Safeway,31.13,debit,Groceries,Checking
02/11/2024,Chipotle,34.16,debit,Fast Food,Savings
02/14/2024,Sushi Bar,15.21,debit,Restaurants,Savings
02/14/2024,AMC Theaters,113.25,debit,Entertainment,Platinum Card
02/14/2024,Starbucks,100.26,debit,Coffee Shops,Savings
02/17/2024,Whole Foods,53.05,debit,Groceries,Checking
02/18/2024,Safeway,52.39,debit,Groceries,Savings
02/18/2024,Peet's Coffee,172.71,debit,Coffee Shops,Silver Card
02/20/2024,Thai Restaurant,70.77,debit,Restaurants,Silver Card
02/23/2024,BP,81.96,debit,Gas & Fuel,Platinum Card
02/25/2024,T-Mobile,39.32,debit,Mobile Phone,Silver Card
02/27/2024,Peet's Coffee,127.28,debit,Coffee Shops,Savings
02/27/2024,McDonald's,42.92,debit,Fast Food,Checking
02/29/2024,Trader Joe's,120.82,debit,Groceries,Checking
02/29/2024,Barbershop,84.63,debit,Haircut,Silver Card
02/29/2024,Chevron,65.73,debit,Gas & Fuel,Platinum Card
03/01/2024,State Farm,69.35,debit,Auto Insurance,Platinum Card
03/02/2024,Water Company,83.38,debit,Utilities,Checking
03/02/2024,Chevron,34.85,debit,Gas & Fuel,Checking
03/04/2024,AT&T Internet,165.69,debit,Internet,Savings
03/06/2024,Shell,29.56,debit,Gas & Fuel,Platinum Card
03/06/2024,Peet's Coffee,195.63,debit,Coffee Shops,Platinum Card
03/08/2024,AMC Theaters,152.08,debit,Entertainment,Platinum Card
03/10/2024,Electric Company,6.54,debit,Utilities,Savings
03/12/2024,Verizon,175.91,debit,Mobile Phone,Savings
03/13/2024,Verizon,141.68,debit,Mobile Phone,Platinum Card
03/15/2024,Home Depot,65.71,debit,Home Improvement,Checking
03/18/2024,Amazon Video,24.98,debit,Movies & DVDs,Silver Card
03/21/2024,Shell,27.79,debit,Gas & Fuel,Savings
03/21/2024,Local Bar,190.53,debit,Alcohol & Bars,Silver Card
03/24/2024,Thai Restaurant,39.55,debit,Restaurants,Checking
03/26/2024,Subway,8.28,debit,Fast Food,Platinum Card
03/27/2024,Sushi Bar,18.53,debit,Restaurants,Savings
03/30/2024,Amazon,165.31,debit,Shopping,Savings
03/31/2024,Netflix,162.14,debit,Entertainment,Platinum Card
04/02/2024,Shell,44.55,debit,Gas & Fuel,Silver Card
04/04/2024,Safeway,19.94,debit,Groceries,Silver Card
04/06/2024,McDonald's,52.48,debit,Fast Food,Checking
04/09/2024,Starbucks,23.12,debit,Coffee Shops,Silver Card
04/11/2024,Home Depot,75.6,debit,Home Improvement,Savings
04/12/2024,Electric Company,153.96,debit,Utilities,Silver Card
04/14/2024,State Farm,82.17,debit,Auto Insurance,Platinum Card
04/14/2024,Amazon,50.68,debit,Shopping,Silver Card
04/17/2024,State Farm,35.91,debit,Auto Insurance,Savings
04/17/2024,Spotify,147.59,debit,Music,Savings
04/18/2024,Direct Deposit,2344.07,credit,Paycheck,Silver Card
04/19/2024,AT&T Internet,34.35,debit,Internet,Checking
04/21/2024,Electric Company,19.87,debit,Utilities,Checking
04/22/2024,Home Depot,83.78,debit,Home Improvement,Silver Card
04/24/2024,Italian Bistro,15.95,debit,Restaurants,Platinum Card
04/25/2024,Target,93.91,debit,Shopping,Silver Card
04/25/2024,Local Bar,26.28,debit,Alcohol & Bars,Checking
04/26/2024,Chipotle,54.7,debit,Fast Food,Savings
04/29/2024,T-Mobile,161.58,debit,Mobile Phone,Silver Card
05/02/2024,Thai Restaurant,51.82,debit,Restaurants,Platinum Card
05/05/2024,Chevron,44.87,debit,Gas & Fuel,Checking
05/07/2024,Payroll,1812.07,credit,Paycheck,Savings
05/09/2024,AMC Theaters,47.91,debit,Entertainment,Silver Card
05/12/2024,McDonald's,18.23,debit,Fast Food,Platinum Card
05/15/2024,AT&T Internet,12.67,debit,Internet,Checking
05/16/2024,Starbucks,52.03,debit,Coffee Shops,Checking
05/16/2024,Thai Restaurant,33.99,debit,Restaurants,Silver Card
05/16/2024,Trader Joe's,42.12,debit,Groceries,Silver Card
05/17/2024,Sushi Bar,68.7,debit,Restaurants,Silver Card
05/19/2024,BP,20.73,debit,Gas & Fuel,Silver Card
05/19/2024,Comcast,188.51,debit,Internet,Silver Card
05/19/2024,BP,74.74,debit,Gas & Fuel,Silver Card
05/22/2024,Water Company,51.7,debit,Utilities,Platinum Card
05/22/2024,Safeway,140.18,debit,Groceries,Platinum Card
05/22/2024,T-Mobile,5.81,debit,Mobile Phone,Platinum Card
05/25/2024,Shell,65.97,debit,Gas & Fuel,Savings
05/25/2024,Shell,51.52,debit,Gas & Fuel,Savings
05/26/2024,Italian Bistro,7.8,debit,Restaurants,Savings
05/26/2024,Home Depot,179.21,debit,Home Improvement,Platinum Card
05/29/2024,Thai Restaurant,62.49,debit,Restaurants,Platinum Card
05/31/2024,Netflix,84.08,debit,Movies & DVDs,Platinum Card
06/02/2024,Whole Foods,21.82,debit,Groceries,Platinum Card
06/02/2024,AT&T Internet,65.29,debit,Internet,Platinum Card
06/04/2024,Sushi Bar,29.4,debit,Restaurants,Silver Card
06/04/2024,Starbucks,47.16,debit,Coffee Shops,Platinum Card
06/06/2024,Netflix,157.44,debit,Entertainment,Silver Card
06/09/2024,Italian Bistro,62.38,debit,Restaurants,Checking
06/10/2024,Trader Joe's,46.78,debit,Groceries,Platinum Card
06/10/2024,Electric Company,190.87,debit,Utilities,Platinum Card
06/10/2024,Water Company,74.53,debit,Utilities,Platinum Card
06/10/2024,Trader Joe's,109.17,debit,Groceries,Checking
06/12/2024,Payroll,2822.15,credit,Paycheck,Silver Card
06/14/2024,Amazon,154.95,debit,Shopping,Platinum Card
06/16/2024,Starbucks,162.64,debit,Coffee Shops,Savings
06/17/2024,Italian Bistro,12.95,debit,Restaurants,Platinum Card
06/20/2024,AT&T Internet,186.58,debit,Internet,Savings
06/20/2024,T-Mobile,129.66,debit,Mobile Phone,Silver Card
06/21/2024,Amazon Video,57.51,debit,Movies & DVDs,Silver Card
06/22/2024,Italian Bistro,74.07,debit,Restaurants,Checking
06/23/2024,BP,28.26,debit,Gas & Fuel,Platinum Card
06/23/2024,Direct Deposit,2036.62,credit,Paycheck,Platinum Card
06/24/2024,Walmart,159.62,debit,Shopping,Silver Card
06/24/2024,Italian Bistro,28.96,debit,Restaurants,Silver Card
06/24/2024,Trader Joe's,31.1,debit,Groceries,Platinum Card
06/27/2024,Chevron,54.05,debit,Gas & Fuel,Silver Card
06/28/2024,Direct Deposit,1831.87,credit,Paycheck,Silver Card
06/29/2024,Target,151.66,debit,Shopping,Checking
06/29/2024,Local Bar,57.0,debit,Alcohol & Bars,Savings
07/01/2024,Walmart,180.02,debit,Shopping,Platinum Card
07/04/2024,AT&T Internet,87.45,debit,Internet,Checking
07/04/2024,McDonald's,12.08,debit,Fast Food,Platinum Card
07/06/2024,Payroll,2662.75,credit,Paycheck,Checking
07/06/2024,Shell,85.72,debit,Gas & Fuel,Checking
07/08/2024,Spotify,36.51,debit,Music,Savings
07/11/2024,Comcast,148.48,debit,Internet,Silver Card
07/14/2024,Target,103.31,debit,Shopping,Platinum Card
07/14/2024,Home Depot,81.83,debit,Home Improvement,Checking
07/15/2024,Spotify,51.85,debit,Music,Savings
07/16/2024,AMC Theaters,150.24,debit,Entertainment,Silver Card
07/18/2024,Shell,40.28,debit,Gas & Fuel,Checking
07/20/2024,BP,50.7,debit,Gas & Fuel,Checking
07/20/2024,AT&T Internet,47.24,debit,Internet,Platinum Card
07/20/2024,Verizon,11.87,debit,Mobile Phone,Savings
07/20/2024,Whole Foods,37.19,debit,Groceries,Platinum Card
07/22/2024,McDonald's,20.0,debit,Fast Food,Silver Card
07/23/2024,Chipotle,39.49,debit,Fast Food,Checking
07/26/2024,Sushi Bar,20.1,debit,Restaurants,Checking
07/28/2024,Electric Company,12.96,debit,Utilities,Checking
07/29/2024,Thai Restaurant,10.95,debit,Restaurants,Checking
07/31/2024,Thai Restaurant,44.38,debit,Restaurants,Platinum Card
07/31/2024,Verizon,9.31,debit,Mobile Phone,Checking
07/31/2024,Trader Joe's,48.49,debit,Groceries,Checking
08/03/2024,Thai Restaurant,7.76,debit,Restaurants,Platinum Card
08/03/2024,Starbucks,103.2,debit,Coffee Shops,Checking
08/04/2024,Netflix,175.27,debit,Entertainment,Platinum Card
08/06/2024,Chipotle,28.67,debit,Fast Food,Silver Card
08/08/2024,Sushi Bar,37.81,debit,Restaurants,Platinum Card
08/08/2024,Walmart,99.88,debit,Shopping,Savings
08/09/2024,Home Depot,137.59,debit,Home Improvement,Platinum Card
08/09/2024,State Farm,85.03,debit,Auto Insurance,Checking
08/10/2024,Water Company,115.1,debit,Utilities,Checking
08/12/2024,Subway,10.49,debit,Fast Food,Platinum Card
08/14/2024,Barbershop,159.08,debit,Haircut,Savings
08/16/2024,Home Depot,182.77,debit,Home Improvement,Silver Card
08/19/2024,Amazon,87.4,debit,Shopping,Silver Card
08/21/2024,BP,87.34,debit,Gas & Fuel,Platinum Card
08/24/2024,Chevron,69.58,debit,Gas & Fuel,Platinum Card
08/25/2024,Local Bar,129.22,debit,Alcohol & Bars,Silver Card
08/28/2024,Electric Company,137.0,debit,Utilities,Checking
08/28/2024,Electric Company,70.17,debit,Utilities,Checking
08/31/2024,Subway,12.38,debit,Fast Food,Platinum Card
09/03/2024,Trader Joe's,15.57,debit,Groceries,Checking
09/03/2024,Safeway,33.55,debit,Groceries,Checking
09/03/2024,Target,74.74,debit,Shopping,Savings
09/04/2024,Water Company,159.63,debit,Utilities,Platinum Card
09/04/2024,Chipotle,7.79,debit,Fast Food,Savings
09/05/2024,Safeway,105.94,debit,Groceries,Silver Card
09/05/2024,Walmart,121.28,debit,Shopping,Savings
09/08/2024,Target,145.6,debit,Shopping,Platinum Card
09/10/2024,AT&T Internet,173.89,debit,Internet,Savings
09/13/2024,Safeway,55.58,debit,Groceries,Checking
09/14/2024,Netflix,190.15,debit,Movies & DVDs,Savings
09/16/2024,Target,81.11,debit,Shopping,Savings
09/16/2024,Sushi Bar,13.08,debit,Restaurants,Platinum Card
09/16/2024,Starbucks,143.48,debit,Coffee Shops,Savings
09/18/2024,Sushi Bar,42.4,debit,Restaurants,Platinum Card
09/18/2024,Barbershop,26.71,debit,Haircut,Checking
09/18/2024,Barbershop,44.44,debit,Haircut,Savings
09/21/2024,State Farm,51.36,debit,Auto Insurance,Platinum Card
09/22/2024,Chevron,90.18,debit,Gas & Fuel,Silver Card
09/22/2024,Local Bar,148.97,debit,Alcohol & Bars,Silver Card
09/24/2024,T-Mobile,30.87,debit,Mobile Phone,Savings
09/26/2024,Sushi Bar,38.31,debit,Restaurants,Silver Card
09/26/2024,Spotify,122.71,debit,Music,Platinum Card
09/28/2024,Whole Foods,138.22,debit,Groceries,Silver Card
09/28/2024,Walmart,38.16,debit,Shopping,Silver Card
09/29/2024,Amazon Video,92.94,debit,Movies & DVDs,Checking
10/02/2024,AT&T Internet,194.97,debit,Internet,Savings
10/03/2024,State Farm,168.49,debit,Auto Insurance,Platinum Card
10/03/2024,Italian Bistro,40.82,debit,Restaurants,Savings
10/06/2024,Home Depot,141.42,debit,Home Improvement,Checking
10/06/2024,Thai Restaurant,60.91,debit,Restaurants,Checking
10/06/2024,Target,133.13,debit,Shopping,Platinum Card
10/07/2024,Amazon,32.26,debit,Shopping,Platinum Card
10/08/2024,Barbershop,6.55,debit,Haircut,Checking
10/08/2024,Netflix,135.93,debit,Entertainment,Savings
10/09/2024,BP,23.0,debit,Gas & Fuel,Platinum Card
10/10/2024,Netflix,18.78,debit,Entertainment,Platinum Card
10/11/2024,McDonald's,58.26,debit,Fast Food,Silver Card
10/14/2024,Sushi Bar,22.25,debit,Restaurants,Checking
10/15/2024,Netflix,119.26,debit,Entertainment,Savings
10/15/2024,BP,39.27,debit,Gas & Fuel,Checking
10/16/2024,Spotify,105.45,debit,Music,Savings
10/17/2024,Safeway,56.15,debit,Groceries,Checking
10/20/2024,Target,195.44,debit,Shopping,Checking
10/20/2024,Netflix,118.84,debit,Entertainment,Silver Card
10/21/2024,T-Mobile,49.41,debit,Mobile Phone,Checking
10/23/2024,State Farm,99.19,debit,Auto Insurance,Savings
10/25/2024,Direct Deposit,2009.34,credit,Paycheck,Checking
10/27/2024,Comcast,132.94,debit,Internet,Silver Card
10/28/2024,Chipotle,11.36,debit,Fast Food,Checking
10/28/2024,Water Company,76.37,debit,Utilities,Silver Card
10/30/2024,Shell,23.38,debit,Gas & Fuel,Platinum Card
11/02/2024,Peet's Coffee,84.81,debit,Coffee Shops,Checking
11/03/2024,Whole Foods,66.97,debit,Groceries,Platinum Card
11/06/2024,Subway,34.02,debit,Fast Food,Platinum Card
11/06/2024,Peet's Coffee,127.57,debit,Coffee Shops,Silver Card
11/07/2024,BP,84.82,debit,Gas & Fuel,Savings
11/07/2024,Netflix,28.72,debit,Entertainment,Savings
11/08/2024,Local Bar,141.19,debit,Alcohol & Bars,Platinum Card
11/11/2024,Trader Joe's,30.46,debit,Groceries,Silver Card
11/14/2024,Chevron,49.58,debit,Gas & Fuel,Savings
11/14/2024,Verizon,103.1,debit,Mobile Phone,Savings
11/15/2024,Sushi Bar,40.35,debit,Restaurants,Silver Card
11/16/2024,Home Depot,165.03,debit,Home Improvement,Checking
11/18/2024,Netflix,123.73,debit,Entertainment,Silver Card
11/20/2024,Netflix,108.24,debit,Entertainment,Platinum Card
11/21/2024,Home Depot,151.34,debit,Home Improvement,Savings
11/24/2024,Thai Restaurant,49.53,debit,Restaurants,Savings
11/25/2024,Chipotle,64.16,debit,Fast Food,Savings
11/27/2024,Whole Foods,84.42,debit,Groceries,Savings
11/29/2024,Water Company,5.19,debit,Utilities,Savings
12/02/2024,Italian Bistro,16.44,debit,Restaurants,Checking
12/04/2024,Amazon,99.29,debit,Shopping,Savings
12/05/2024,Sushi Bar,15.34,debit,Restaurants,Silver Card
12/07/2024,T-Mobile,177.98,debit,Mobile Phone,Platinum Card
12/08/2024,Safeway,139.54,debit,Groceries,Platinum Card
12/11/2024,Trader Joe's,103.6,debit,Groceries,Checking
12/11/2024,McDonald's,34.3,debit,Fast Food,Checking
12/12/2024,Walmart,191.43,debit,Shopping,Platinum Card
12/15/2024,Netflix,21.77,debit,Entertainment,Platinum Card
12/15/2024,Trader Joe's,23.24,debit,Groceries,Savings
12/16/2024,Thai Restaurant,46.52,debit,Restaurants,Checking
12/18/2024,Local Bar,30.7,debit,Alcohol & Bars,Silver Card
12/18/2024,Trader Joe's,50.46,debit,Groceries,Checking
12/21/2024,Safeway,92.75,debit,Groceries,Silver Card
12/21/2024,Whole Foods,74.34,debit,Groceries,Silver Card
12/22/2024,Netflix,149.4,debit,Entertainment,Silver Card
12/24/2024,Shell,75.18,debit,Gas & Fuel,Silver Card
12/25/2024,Walmart,32.03,debit,Shopping,Savings
12/26/2024,Direct Deposit,2198.22,credit,Paycheck,Silver Card
12/28/2024,Walmart,60.88,debit,Shopping,Savings
12/30/2024,Safeway,119.63,debit,Groceries,Savings
01/01/2025,AMC Theaters,171.56,debit,Entertainment,Savings
01/01/2025,Sushi Bar,45.39,debit,Restaurants,Silver Card
01/01/2025,Subway,65.97,debit,Fast Food,Savings
01/04/2025,Amazon,56.59,debit,Shopping,Platinum Card
01/06/2025,Netflix,28.9,debit,Entertainment,Checking
01/07/2025,McDonald's,28.95,debit,Fast Food,Savings
01/10/2025,Whole Foods,11.6,debit,Groceries,Platinum Card
01/10/2025,Trader Joe's,72.58,debit,Groceries,Savings
01/11/2025,Trader Joe's,127.84,debit,Groceries,Silver Card
01/14/2025,Walmart,33.13,debit,Shopping,Platinum Card
01/14/2025,Comcast,98.25,debit,Internet,Savings
01/15/2025,Local Bar,55.4,debit,Alcohol & Bars,Checking
01/18/2025,Local Bar,82.66,debit,Alcohol & Bars,Checking
01/18/2025,Sushi Bar,41.01,debit,Restaurants,Checking
01/21/2025,Netflix,127.32,debit,Entertainment,Platinum Card
01/21/2025,Netflix,91.61,debit,Entertainment,Silver Card
01/22/2025,AMC Theaters,101.86,debit,Entertainment,Savings
01/25/2025,Italian Bistro,72.06,debit,Restaurants,Platinum Card
01/28/2025,T-Mobile,29.69,debit,Mobile Phone,Savings
01/29/2025,Target,86.37,debit,Shopping,Silver Card
02/01/2025,Thai Restaurant,20.64,debit,Restaurants,Savings
02/03/2025,Chevron,51.79,debit,Gas & Fuel,Checking
02/05/2025,Spotify,192.21,debit,Music,Savings
02/05/2025,Peet's Coffee,151.35,debit,Coffee Shops,Platinum Card
02/05/2025,Safeway,119.03,debit,Groceries,Savings
02/05/2025,Walmart,132.41,debit,Shopping,Platinum Card
02/07/2025,Chevron,73.11,debit,Gas & Fuel,Silver Card
02/07/2025,Walmart,81.14,debit,Shopping,Checking
02/08/2025,Water Company,189.69,debit,Utilities,Checking
02/08/2025,Netflix,6.93,debit,Entertainment,Platinum Card
02/11/2025,Chevron,36.75,debit,Gas & Fuel,Platinum Card
02/12/2025,Chipotle,15.64,debit,Fast Food,Checking
02/15/2025,Electric Company,51.03,debit,Utilities,Silver Card
02/17/2025,AT&T Internet,48.28,debit,Internet,Silver Card
02/19/2025,Safeway,145.65,debit,Groceries,Platinum Card
02/21/2025,Trader Joe's,145.04,debit,Groceries,Platinum Card
02/23/2025,Chipotle,18.15,debit,Fast Food,Silver Card
02/25/2025,Starbucks,138.03,debit,Coffee Shops,Platinum Card
